,carat,cut,color,clarity,depth,table,x,y,z,price_predict
4355,0.32,Ideal,E,VVS1,60.9,57.0,4.42,4.45,2.7,1625.1895979628084
4356,0.31,Ideal,E,VVS1,61.7,56.0,4.33,4.36,2.68,1574.4024230264706
4357,0.41,Ideal,E,VVS1,61.9,55.0,4.79,4.78,2.96,2082.274172389848
4358,0.53,Ideal,E,VVS1,61.9,55.0,5.2,5.21,3.22,2691.720271625901
4359,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,1523.6152480901328
4360,1.08,Ideal,E,VVS1,61.0,56.0,6.66,6.62,4.05,5485.0148931244785
4361,0.5,Ideal,E,VVS1,61.9,58.0,5.07,5.11,3.15,2539.358746816888
4362,0.38,Ideal,E,VVS1,62.3,56.0,4.64,4.67,2.9,1929.9126475808348
4363,0.35,Ideal,E,VVS1,61.9,56.0,4.53,4.55,2.81,1777.5511227718216
4364,0.34,Ideal,E,VVS1,61.6,55.0,4.5,4.52,2.78,1726.763947835484
4365,0.91,Ideal,E,VVS1,61.7,56.0,6.18,6.23,3.83,4621.632919206736
4366,0.6,Ideal,E,VVS1,62.5,53.7,5.35,5.43,3.38,3047.2304961802656
4367,0.42,Ideal,E,VVS1,62.0,56.0,4.78,4.84,2.98,2133.061347326186
4368,0.27,Ideal,E,VVS1,62.3,56.0,4.17,4.15,2.59,1371.2537232811196
4369,0.33,Ideal,E,VVS1,61.6,56.0,4.44,4.46,2.74,1675.9767728991462
4370,0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,1675.9767728991462
4371,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,1523.6152480901328
4372,1.2,Ideal,E,VVS1,60.1,61.0,6.83,6.91,4.13,6094.460992360531
4373,0.35,Ideal,E,VVS1,62.2,56.0,4.53,4.51,2.81,1777.5511227718216
4374,0.41,Ideal,E,VVS1,61.1,56.0,4.8,4.82,2.94,2082.274172389848
4375,1.02,Ideal,E,VVS1,62.2,58.0,6.42,6.44,4.0,5180.291843506451
4376,0.3,Ideal,E,VVS1,61.6,56.0,4.31,4.32,2.66,1523.6152480901328
4377,0.33,Ideal,E,VVS1,60.2,57.0,4.47,4.5,2.7,1675.9767728991462
4378,0.34,Ideal,E,VVS1,62.2,56.0,4.45,4.49,2.78,1726.763947835484
4379,0.39,Ideal,E,VVS1,62.1,54.0,4.67,4.7,2.91,1980.6998225171726
4380,0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,1726.763947835484
4381,0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,1523.6152480901328
4382,0.33,Ideal,E,VVS1,62.2,55.0,4.42,4.46,2.76,1675.9767728991462
4383,0.3,Ideal,E,VVS1,62.1,56.0,4.3,4.33,2.68,1523.6152480901328
4384,0.64,Good,H,VS1,61.8,60.3,5.47,5.53,3.4,3184.5826967489784
4385,0.31,Good,H,VS1,64.0,59.0,4.25,4.28,2.73,1542.5322437377863
4386,1.5,Good,H,VS1,64.2,56.0,7.3,7.09,4.62,7463.8656955054175
4387,0.3,Good,H,VS1,63.2,59.0,4.31,4.27,2.71,1492.7731391010836
4388,0.47,Good,H,VS1,65.1,59.0,4.81,4.87,3.15,2338.6779179250307
4389,0.54,Good,H,VS1,63.2,58.0,5.12,5.16,3.25,2686.991650381951
4390,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,4949.085811384876
4391,1.01,Good,I,SI2,62.6,59.0,6.24,6.35,3.94,4949.085811384876
4392,1.35,Good,I,SI2,57.9,60.0,7.33,7.29,4.23,6615.114698385725
4393,1.51,Good,I,SI2,63.6,60.0,7.23,7.27,4.61,7399.128292268478
4394,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,8820.152931180966
4395,0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,3430.0594732370423
4396,2.1,Good,I,SI2,62.9,64.0,8.15,8.1,5.11,10290.178419711128
4397,0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,3198.9997824904835
4398,1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,4505.63349646547
4399,1.24,Fair,G,SI2,65.7,57.0,6.72,6.68,4.4,5586.985535617183
4400,2.5,Fair,G,SI2,67.0,57.0,8.36,8.29,5.58,11264.083741163675
4401,1.51,Fair,G,SI2,65.5,55.0,7.14,7.08,4.66,6803.50657966286
4402,1.01,Fair,G,SI2,68.5,63.0,6.08,6.0,4.14,4550.689831430124
4403,1.04,Fair,G,SI2,66.1,60.0,6.32,6.23,4.15,4685.858836324089
4404,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,2336.1498257839703
4405,0.73,Very Good,I,VVS2,62.3,58.0,5.75,5.78,3.59,3279.5949477351887
4406,0.39,Very Good,I,VVS2,62.7,58.0,4.65,4.67,2.92,1752.1123693379777
4407,0.84,Very Good,I,VVS2,61.7,56.0,6.03,6.07,3.74,3773.7804878048746
4408,0.39,Very Good,I,VVS2,63.0,56.0,4.62,4.68,2.93,1752.1123693379777
4409,0.3,Very Good,I,VVS2,60.1,63.0,4.28,4.31,2.58,1347.778745644598
4410,0.33,Very Good,I,VVS2,61.6,57.0,4.43,4.45,2.73,1482.556620209058
4411,0.41,Very Good,I,VVS2,59.9,57.0,4.87,4.91,2.93,1841.964285714284
4412,0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,1386.3096831771522
4413,0.3,Premium,H,VVS2,62.1,52.0,4.31,4.29,2.67,1386.3096831771522
4414,0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,1432.520005949724
4415,1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,5760.025371766862
4416,0.7,Ideal,J,SI2,61.4,55.0,5.72,5.75,3.52,3360.014800197336
4417,1.14,Ideal,J,SI2,61.5,57.0,6.73,6.77,4.15,5472.024103178518
4418,1.02,Ideal,J,SI2,61.6,55.0,6.49,6.43,3.98,4896.021566001833
4419,1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,5328.0234688843475
4420,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,5712.025160335471
4421,2.02,Ideal,J,SI2,62.7,56.9,8.03,8.07,5.05,9696.042709140884
4422,1.27,Ideal,J,SI2,61.2,56.0,6.99,6.95,4.27,6096.026851786596
4423,0.75,Ideal,J,SI2,60.8,57.0,5.91,5.87,3.58,3600.0158573542885
4424,0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,2793.0524319500237
4425,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,7404.8366800535505
4426,0.32,Premium,F,VVS1,60.7,58.0,4.4,4.43,2.68,2078.550647032576
4427,0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,2598.18830879072
4428,0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,2533.233601070952
4429,1.0,Premium,F,VVS1,61.0,60.0,6.39,6.43,3.91,6495.470771976799
4430,1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,3677.0164705882353
4431,0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,2807.2830640335123
4432,0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,2174.655894673848
4433,0.33,Good,I,VVS2,63.7,56.0,4.4,4.36,2.79,1304.7935368043086
4434,0.41,Good,I,VVS2,63.9,55.0,4.74,4.71,3.02,1621.1071214841409
4435,1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,4874.581698908899
4436,1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,5551.606934868468
4437,1.21,Very Good,G,SI2,62.8,60.0,6.7,6.77,4.23,5461.336903407192
4438,0.32,Very Good,G,SI2,62.4,59.0,4.35,4.4,2.73,1444.3205033804145
4439,1.07,Very Good,G,SI2,62.9,59.0,6.51,6.58,4.12,4829.446683178261
4440,0.72,Very Good,G,SI2,62.5,56.0,5.68,5.71,3.56,3249.7211326059323
4441,0.92,Very Good,G,SI2,59.4,62.0,6.34,6.36,3.77,4152.421447218691
4442,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,4062.1514157574156
4443,1.82,Very Good,G,SI2,61.3,58.0,7.83,7.94,4.83,8214.572862976107
4444,1.1,Very Good,G,SI2,63.4,56.0,6.56,6.54,4.15,4964.851730370175
4445,1.08,Very Good,G,SI2,59.8,57.0,6.66,6.72,4.0,4874.581698908899
4446,1.25,Very Good,G,SI2,61.4,59.0,6.97,6.93,4.27,5641.876966329744
4447,1.14,Very Good,G,SI2,59.5,59.0,6.79,6.85,4.06,5145.391793292726
4448,1.55,Very Good,G,SI2,61.9,60.0,7.31,7.36,4.54,6995.927438248883
4449,1.51,Very Good,G,SI2,63.1,58.0,7.23,7.19,4.55,6815.387375326331
4450,2.18,Very Good,G,SI2,63.1,58.0,8.29,8.23,5.21,9839.433429279074
4451,0.9,Very Good,G,SI2,64.2,56.0,6.04,6.11,3.9,4062.1514157574156
4452,1.2,Very Good,G,SI2,61.8,60.0,6.78,6.85,4.21,5416.201887676554
4453,1.01,Very Good,G,SI2,60.8,63.0,6.4,6.36,3.88,4558.636588794433
4454,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,9117.273177588866
4455,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4739.176651716985
4456,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,9027.00314612759
4457,0.7,Very Good,G,SI2,63.3,57.0,5.61,5.51,3.52,3159.4511011446566
4458,0.91,Very Good,G,SI2,63.4,60.0,6.11,6.06,3.86,4107.2864314880535
4459,0.4,Very Good,G,SI2,63.2,56.0,4.73,4.7,2.98,1805.400629225518
4460,1.54,Very Good,G,SI2,61.5,61.0,7.35,7.42,4.54,6950.792422518245
4461,0.9,Very Good,G,SI2,63.3,59.0,6.12,6.07,3.86,4062.1514157574156
4462,1.05,Very Good,G,SI2,63.2,54.0,6.52,6.49,4.11,4739.176651716985
4463,1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,5009.986746100813
4464,0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,3249.7211326059323
4465,1.01,Very Good,G,SI2,63.0,58.0,6.29,6.34,3.98,4558.636588794433
4466,0.37,Very Good,G,SI2,63.3,55.0,4.61,4.58,2.91,1669.9955820336043
4467,0.43,Very Good,G,SI2,61.3,56.2,4.87,4.89,2.99,1940.8056764174319
4468,1.63,Very Good,G,SI2,62.5,57.0,7.54,7.57,4.72,7357.007564093986
4469,0.9,Very Good,G,SI2,59.9,60.0,6.19,6.23,3.72,4062.1514157574156
4470,1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,7934.030196275791
4471,1.5,Premium,F,VS1,62.2,60.0,7.3,7.27,4.53,9154.650226472066
4472,1.01,Premium,F,VS1,61.7,58.0,6.4,6.43,3.96,6164.131152491192
4473,1.0,Premium,F,VS1,62.7,55.0,6.39,6.34,3.99,6103.100150981378
4474,1.01,Premium,F,VS1,59.4,60.0,6.5,6.46,3.85,6164.131152491192
4475,1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,6408.255158530447
4476,0.51,Premium,F,VS1,60.9,57.0,5.27,5.17,3.18,3112.581077000503
4477,1.02,Premium,F,VS1,61.9,58.0,6.45,6.5,4.01,6225.162154001006
4478,0.7,Premium,F,VS1,60.4,60.0,5.73,5.7,3.45,4272.170105686964
4479,0.51,Premium,F,VS1,60.2,58.0,5.25,5.21,3.15,3112.581077000503
4480,0.42,Premium,F,VS1,61.8,59.0,4.83,4.81,2.98,2563.3020634121785
4481,0.72,Premium,F,VS1,62.2,58.0,5.75,5.7,3.56,4394.232108706592
4482,0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,2319.1780573729234
4483,0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,2441.240060392551
4484,0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,4333.201107196778
4485,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,6103.100150981378
4486,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,4272.170105686964
4487,0.25,Premium,F,VS1,61.2,59.0,4.05,4.02,2.47,1525.7750377453444
4488,0.26,Premium,F,VS1,59.5,58.0,4.18,4.22,2.5,1586.8060392551583
4489,1.62,Premium,F,VS1,61.3,57.0,7.6,7.55,4.64,9887.022244589833
4490,0.72,Premium,F,VS1,58.8,60.0,5.91,5.89,3.47,4394.232108706592
4491,1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,7934.030196275791
4492,1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,6164.131152491192
4493,1.12,Premium,F,VS1,61.8,59.0,6.75,6.65,4.14,6835.472169099144
4494,1.01,Premium,F,VS1,62.4,61.0,6.39,6.36,3.98,6164.131152491192
4495,1.7,Premium,F,VS1,60.6,58.0,7.71,7.68,4.66,10375.270256668342
4496,0.9,Premium,F,VS1,59.0,58.0,6.29,6.33,3.72,5492.7901358832405
4497,1.51,Good,H,SI1,62.2,61.0,7.25,7.32,4.53,7001.199349395143
4498,1.11,Good,H,SI1,64.2,58.0,6.47,6.53,4.17,5146.57700518451
4499,1.21,Good,H,SI1,63.8,64.0,6.72,6.63,4.26,5610.232591237168
4500,1.09,Good,H,SI1,63.2,57.0,6.54,6.57,4.14,5053.845887973978
4501,1.0,Good,H,SI1,63.7,60.0,6.33,6.3,4.02,4636.555860526585
4502,0.32,Good,H,SI1,63.5,57.0,4.34,4.39,2.77,1483.6978753685073
4503,0.32,Good,H,SI1,63.4,55.0,4.36,4.38,2.77,1483.6978753685073
4504,0.51,Good,H,SI1,63.7,56.0,5.07,5.1,3.24,2364.6434888685585
4505,0.3,Good,H,SI1,63.8,55.0,4.2,4.26,2.7,1390.9667581579754
4506,0.38,Good,H,SI1,63.3,57.0,4.58,4.62,2.91,1761.8912270001024
4507,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,4636.555860526585
4508,1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,7882.144962895194
4509,0.3,Good,H,SI1,63.7,56.0,4.2,4.22,2.68,1390.9667581579754
4510,1.01,Good,H,SI1,60.3,64.0,6.5,6.53,3.93,4682.921419131851
4511,1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,4682.921419131851
4512,1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,4636.555860526585
4513,0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,3245.5891023686095
4514,0.32,Good,H,SI1,63.1,55.0,4.34,4.37,2.75,1483.6978753685073
4515,1.01,Good,H,SI1,63.4,59.0,6.28,6.34,4.0,4682.921419131851
4516,0.54,Good,H,SI1,63.3,57.0,5.15,5.22,3.28,2503.740164684356
4517,0.39,Ideal,I,IF,62.3,54.0,4.69,4.71,2.93,1327.8352941176474
4518,0.54,Ideal,I,IF,61.6,53.0,5.26,5.3,3.25,1838.5411764705887
4519,0.41,Ideal,I,IF,61.8,55.0,4.77,4.81,2.96,1395.9294117647062
4520,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,1123.5529411764708
4521,0.4,Ideal,I,IF,62.2,56.0,4.75,4.71,2.94,1361.8823529411768
4522,0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,1055.458823529412
4523,0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,1055.458823529412
4524,0.46,Ideal,I,IF,62.2,55.0,4.94,4.97,3.08,1566.1647058823532
4525,0.31,Ideal,I,IF,62.2,54.0,4.36,4.39,2.72,1055.458823529412
4526,0.33,Ideal,I,IF,62.1,55.0,4.44,4.41,2.75,1123.5529411764708
4527,0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,1279.1271107812213
4528,0.3,Very Good,H,VVS1,63.3,59.0,4.28,4.22,2.69,1199.181666357395
4529,0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,1199.181666357395
4530,0.3,Very Good,H,VVS1,62.2,58.0,4.26,4.29,2.66,1199.181666357395
4531,0.35,Very Good,H,VVS1,61.2,60.0,4.5,4.55,2.77,1399.0452774169607
4532,1.23,Very Good,H,VVS1,62.5,58.0,6.77,6.82,4.25,4916.644832065319
4533,0.3,Very Good,H,VVS1,61.0,55.0,4.35,4.39,2.66,1199.181666357395
4534,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,4037.2449434032296
4535,0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,1157.6378986866794
4536,0.39,Good,D,VVS2,58.1,60.0,4.82,4.85,2.81,1962.9512195121952
4537,0.25,Good,D,VVS2,64.6,56.0,3.97,3.99,2.57,1258.3020637898687
4538,0.5,Good,D,VVS2,62.4,64.0,5.03,5.06,3.14,2516.6041275797375
4539,0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,4251.972076788829
4540,0.41,Premium,D,VS1,60.6,59.0,4.84,4.8,2.92,2490.440787833457
4541,0.7,Premium,D,VS1,61.0,59.0,5.79,5.72,3.51,4251.972076788829
4542,0.74,Premium,D,VS1,62.3,58.0,5.79,5.77,3.6,4494.9419097481905
4543,1.04,Premium,D,VS1,60.5,59.0,6.62,6.58,3.99,6317.215656943404
4544,0.66,Premium,D,VS1,61.0,58.0,5.67,5.57,3.43,4009.0022438294677
4545,1.21,Premium,D,VS1,60.2,59.0,6.89,6.86,4.14,7349.83744702069
4546,0.61,Premium,D,VS1,62.4,57.0,5.46,5.44,3.4,3705.2899526302654
4547,0.3,Premium,D,VS1,60.2,59.0,4.39,4.42,2.65,1822.2737471952125
4548,0.3,Premium,D,VS1,59.7,58.0,4.39,4.32,2.6,1822.2737471952125
4549,1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,8503.944153577659
4550,1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,6074.245823984042
4551,0.3,Premium,D,VS1,60.7,58.0,4.34,4.36,2.64,1822.2737471952125
4552,0.42,Premium,D,VS1,60.8,59.0,4.85,4.79,2.93,2551.1832460732976
4553,1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,4215.796387520527
4554,0.7,Fair,I,SI1,65.2,58.0,5.6,5.56,3.64,2951.057471264369
4555,1.09,Fair,I,SI1,56.4,62.0,6.97,6.9,3.9,4595.2180623973745
4556,0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,3205.782103014481
4557,0.67,Good,J,VS1,64.2,55.6,5.54,5.57,3.57,2826.150011868029
4558,0.44,Good,J,VS1,63.1,57.0,4.83,4.87,3.06,1855.9791122715415
4559,1.5,Good,J,VS1,64.1,55.0,7.23,7.13,4.6,6327.201519107528
4560,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,3063.2971466364334
4561,0.32,Ideal,I,VVS2,62.0,54.9,4.36,4.39,2.71,1380.640967498111
4562,1.76,Ideal,I,VVS2,60.2,58.0,7.84,7.87,4.73,7593.52532123961
4563,1.2,Ideal,I,VVS2,62.9,55.0,6.75,6.79,4.26,5177.403628117915
4564,0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,1855.2363000755863
4565,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,3149.5872071050653
4566,0.7,Ideal,I,VVS2,62.3,55.0,5.66,5.7,3.54,3020.1521164021174
4567,1.5,Ideal,I,VVS2,60.7,60.0,7.35,7.4,4.48,6471.754535147395
4568,0.78,Ideal,I,VVS2,62.4,56.0,5.87,5.9,3.67,3365.312358276645
4569,0.77,Ideal,I,VVS2,62.1,57.0,5.84,5.86,3.63,3322.1673280423292
4570,0.4,Ideal,I,VVS2,62.2,55.0,4.72,4.76,2.95,1725.8012093726386
4571,0.72,Ideal,I,VVS2,62.2,54.0,5.73,5.78,3.58,3106.4421768707493
4572,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,2243.54157218443
4573,1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,6064.1413486670135
4574,1.53,Premium,I,VS1,61.2,59.0,7.41,7.39,4.53,8284.050235232615
4575,0.91,Premium,I,VS1,61.9,57.0,6.24,6.19,3.85,4927.114845791948
4576,0.73,Premium,I,VS1,61.2,59.0,5.84,5.82,3.57,3952.5207004704635
4577,2.0,Premium,I,VS1,61.1,58.0,8.08,8.11,4.95,10828.82383690538
4578,1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,8121.617877679035
4579,0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,3952.5207004704635
4580,0.53,Premium,I,VS1,62.3,58.0,5.18,5.26,3.25,2869.638316779926
4581,0.61,Premium,I,VS1,60.0,61.0,5.53,5.5,3.31,3302.7912702561407
4582,1.33,Premium,I,VS1,61.5,58.0,7.06,7.02,4.33,7201.167851542078
4583,0.31,Premium,I,VS1,62.3,59.0,4.29,4.35,2.69,1678.4676947203338
4584,0.34,Premium,I,VS1,61.0,60.0,4.51,4.48,2.74,1840.9000522739148
4585,0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,1786.7559330893878
4586,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,7363.600209095659
4587,0.37,Premium,I,VS1,61.4,59.0,4.61,4.55,2.81,2003.3324098274952
4588,1.33,Premium,I,VS1,61.5,58.0,7.02,7.06,4.33,7201.167851542078
4589,0.3,Premium,I,VS1,60.3,58.0,4.34,4.32,2.61,1624.3235755358069
4590,0.3,Premium,I,VS1,60.8,59.0,4.32,4.3,2.62,1624.3235755358069
4591,1.27,Premium,I,VS1,59.5,61.0,7.08,7.04,4.2,6876.303136434916
4592,0.33,Premium,I,VS1,61.1,59.0,4.44,4.47,2.72,1786.7559330893878
4593,1.51,Premium,I,VS1,60.0,58.0,7.51,7.45,4.49,8175.761996863562
4594,0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,3411.0795086251946
4595,0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,1624.3235755358069
4596,2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,10828.82383690538
4597,0.31,Premium,I,VS1,62.6,59.0,4.29,4.33,2.7,1678.4676947203338
4598,1.75,Premium,I,VS1,60.6,60.0,7.8,7.84,4.74,9475.220857292206
4599,0.31,Premium,I,VS1,60.8,59.0,4.37,4.41,2.67,1678.4676947203338
4600,1.82,Premium,I,VS1,61.4,60.0,7.83,7.8,4.8,9854.229691583896
4601,0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,1008.2897810218982
4602,0.76,Very Good,H,IF,62.6,57.0,5.8,5.83,3.64,3331.7401459854027
4603,1.5,Very Good,H,IF,63.0,59.0,7.23,7.3,4.58,6575.802919708031
4604,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,1175.3467741935483
4605,0.31,Good,E,IF,64.2,60.0,4.28,4.22,2.73,1401.375
4606,0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,1401.375
4607,0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,3687.1936438697617
4608,0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,1843.5968219348808
4609,1.11,Ideal,D,VVS1,61.6,55.0,6.7,6.68,4.12,6394.976476086618
4610,0.3,Very Good,G,VVS1,63.4,56.0,4.31,4.27,2.72,1564.1570818271446
4611,0.9,Very Good,G,VVS1,62.3,58.0,6.14,6.21,3.85,4692.471245481434
4612,0.51,Very Good,G,VVS1,62.9,57.0,5.08,5.12,3.21,2659.0670391061462
4613,0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,1668.4342206156211
4614,0.24,Very Good,G,VVS1,61.7,56.0,3.98,4.02,2.46,1251.3256654617157
4615,0.73,Very Good,G,VVS1,62.9,59.0,5.7,5.78,3.61,3806.115565779385
4616,0.25,Very Good,G,VVS1,60.6,55.0,4.12,4.14,2.5,1303.464234855954
4617,0.4,Very Good,G,VVS1,60.9,57.0,4.76,4.8,2.91,2085.5427757695265
4618,0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,1512.0185124329064
4619,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,5422.411217000768
4620,1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,5735.242633366198
4621,0.43,Very Good,G,VVS1,61.3,57.0,4.85,4.87,2.98,2241.958483952241
4622,0.97,Very Good,G,VVS1,61.9,54.0,6.33,6.36,3.93,5057.441231241101
4623,0.33,Very Good,G,VVS1,61.2,57.0,4.47,4.5,2.74,1720.5727900098593
4624,0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,1512.0185124329064
4625,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,1616.2956512213827
4626,2.01,Ideal,J,SI1,62.1,56.0,8.08,8.03,5.0,8994.324169484778
4627,0.76,Ideal,J,SI1,62.9,54.0,5.82,5.85,3.67,3400.8389894569314
4628,1.23,Ideal,J,SI1,63.1,58.0,6.8,6.74,4.27,5503.9894171474025
4629,0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,1789.9152576089114
4630,0.47,Ideal,J,SI1,61.9,55.0,5.0,5.05,3.11,2103.1504276904707
4631,1.2,Ideal,J,SI1,62.5,55.0,6.84,6.79,4.26,5369.745772826734
4632,2.16,Ideal,J,SI1,63.0,55.0,8.2,8.24,5.18,9665.542391088122
4633,0.65,Ideal,J,SI1,61.4,55.0,5.58,5.62,3.44,2908.612293614481
4634,0.77,Ideal,J,SI1,61.6,55.0,5.87,5.93,3.63,3445.5868708971543
4635,2.01,Ideal,J,SI1,62.8,58.0,8.02,7.97,5.02,8994.324169484778
4636,0.65,Ideal,J,SI1,61.9,54.0,5.6,5.62,3.47,2908.612293614481
4637,1.16,Ideal,J,SI1,60.7,57.0,6.83,6.77,4.13,5190.754247065843
4638,2.2,Ideal,J,SI1,61.5,57.0,8.41,8.37,5.16,9844.533916849014
4639,0.72,Ideal,J,SI1,62.6,56.0,5.67,5.74,3.57,3221.84746369604
4640,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,4609.031788342947
4641,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,4877.519076984284
4642,1.65,Ideal,J,SI1,62.5,56.0,7.59,7.54,4.73,7383.400437636758
4643,0.47,Ideal,J,SI1,60.6,54.0,5.04,5.0,3.09,2103.1504276904707
4644,0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,3266.595345136263
4645,0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,1387.1843246469061
4646,2.02,Ideal,J,SI1,62.7,54.2,8.03,8.08,5.05,9039.072050925002
4647,0.72,Ideal,J,SI1,62.3,56.0,5.75,5.78,3.59,3221.84746369604
4648,1.0,Ideal,J,SI1,59.2,62.0,6.47,6.5,3.84,4474.788144022278
4649,1.21,Ideal,J,SI1,61.9,54.0,6.85,6.88,4.25,5414.493654266957
4650,0.5,Good,J,VS2,63.2,60.0,5.01,5.06,3.18,2180.8395897218998
4651,0.51,Good,J,VS2,63.1,56.0,5.1,5.13,3.23,2224.456381516338
4652,0.5,Good,J,VS2,57.7,60.0,5.28,5.26,3.04,2180.8395897218998
4653,1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,4361.6791794437995
4654,1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,6804.219519932328
4655,0.74,Good,J,VS2,60.6,62.6,5.79,5.85,3.53,3227.6425927884115
4656,0.91,Good,J,VS2,61.3,61.0,6.18,6.25,3.81,3969.1280532938576
4657,0.71,Premium,D,VVS1,59.2,59.0,5.88,5.84,3.47,4804.810796074154
